id_venta,producto,cliente,sucursal,fecha,cantidad,precio
35944,Producto_95,Cliente_1580,Sucursal_6,2023-08-30,2,4997
35945,Producto_92,Cliente_1047,Sucursal_14,2024-07-21,3,4329
35946,Producto_37,Cliente_1338,Sucursal_15,2023-11-25,5,609
35947,Producto_39,Cliente_1321,Sucursal_4,2023-09-08,3,558
35948,Producto_93,Cliente_1345,Sucursal_6,2024-02-01,4,4340
35949,Producto_51,Cliente_606,Sucursal_14,2024-03-27,1,506
35950,Producto_69,Cliente_760,Sucursal_8,2024-03-05,3,4004
35951,Producto_39,Cliente_695,Sucursal_10,2024-07-18,2,1603
35952,Producto_87,Cliente_420,Sucursal_8,2025-11-20,4,10430
35953,Producto_14,Cliente_1402,Sucursal_6,2023-01-07,4,16412
35954,Producto_37,Cliente_1858,Sucursal_13,2023-11-28,5,1405
35955,Producto_83,Cliente_126,Sucursal_1,2025-11-21,3,1496
35956,Producto_89,Cliente_1119,Sucursal_1,2023-12-06,4,2104
35957,Producto_52,Cliente_1071,Sucursal_9,2024-08-21,5,10541
35958,Producto_50,Cliente_370,Sucursal_10,2023-07-17,4,663
35959,Producto_69,Cliente_223,Sucursal_10,2025-07-28,5,4251
35960,Producto_14,Cliente_1372,Sucursal_13,2025-08-14,4,5509
35961,Producto_64,Cliente_1156,Sucursal_6,2023-04-10,4,6135
35962,Producto_81,Cliente_426,Sucursal_13,2024-03-07,5,2104
35963,Producto_99,Cliente_301,Sucursal_6,2025-01-18,3,2286
35964,Producto_26,Cliente_163,Sucursal_2,2025-04-30,5,11409
35965,Producto_2,Cliente_1113,Sucursal_12,2024-05-29,2,124
35966,Producto_71,Cliente_896,Sucursal_8,2025-09-25,2,2601
35967,Producto_46,Cliente_1575,Sucursal_3,2025-08-14,1,4668
35968,Producto_18,Cliente_1309,Sucursal_5,2023-07-20,1,2795
35969,Producto_42,Cliente_1194,Sucursal_8,2025-10-30,4,558
35970,Producto_51,Cliente_1608,Sucursal_4,2023-10-24,1,1986
35971,Producto_78,Cliente_1463,Sucursal_11,2024-03-17,3,4711
35972,Producto_29,Cliente_356,Sucursal_7,2025-09-22,5,1761
35973,Producto_59,Cliente_994,Sucursal_3,2023-07-09,4,13147
35974,Producto_80,Cliente_51,Sucursal_13,2025-08-20,1,14265
35975,Producto_37,Cliente_817,Sucursal_12,2023-05-05,4,915
35976,Producto_99,Cliente_1349,Sucursal_13,2024-02-07,1,931
35977,Producto_30,Cliente_1175,Sucursal_4,2023-05-30,4,17565
35978,Producto_69,Cliente_173,Sucursal_2,2025-07-02,4,14419
35979,Producto_76,Cliente_507,Sucursal_2,2024-03-30,2,1690
35980,Producto_25,Cliente_1433,Sucursal_10,2023-08-21,1,13307
35981,Producto_89,Cliente_846,Sucursal_2,2025-11-18,4,2321
35982,Producto_30,Cliente_1349,Sucursal_9,2025-08-18,3,15922
35983,Producto_85,Cliente_681,Sucursal_1,2023-05-25,5,277
35984,Producto_68,Cliente_1303,Sucursal_2,2024-09-07,1,371
35985,Producto_77,Cliente_1822,Sucursal_6,2023-08-01,1,6952
35986,Producto_66,Cliente_1293,Sucursal_4,2025-11-10,2,6718
35987,Producto_53,Cliente_501,Sucursal_14,2023-06-26,3,13940
35988,Producto_57,Cliente_1266,Sucursal_4,2025-10-23,1,1275
35989,Producto_77,Cliente_414,Sucursal_11,2024-02-25,3,12558
35990,Producto_78,Cliente_747,Sucursal_10,2023-12-19,3,2734
35991,Producto_50,Cliente_1519,Sucursal_4,2023-03-06,4,1040
35992,Producto_40,Cliente_1,Sucursal_1,2023-10-13,2,402
35993,Producto_44,Cliente_258,Sucursal_12,2023-01-18,3,833
35994,Producto_27,Cliente_177,Sucursal_10,2024-03-07,2,6041
35995,Producto_99,Cliente_596,Sucursal_7,2024-07-28,1,1599
35996,Producto_62,Cliente_224,Sucursal_15,2024-02-21,1,13870
35997,Producto_7,Cliente_441,Sucursal_6,2024-12-03,1,443
35998,Producto_3,Cliente_738,Sucursal_9,2023-10-02,2,7955
35999,Producto_17,Cliente_358,Sucursal_12,2024-03-24,5,1061
36000,Producto_20,Cliente_1946,Sucursal_10,2023-11-22,5,775
36001,Producto_79,Cliente_1742,Sucursal_9,2025-10-10,2,6078
36002,Producto_33,Cliente_1561,Sucursal_3,2025-07-30,3,6531
36003,Producto_48,Cliente_471,Sucursal_10,2025-09-20,5,1988
36004,Producto_38,Cliente_908,Sucursal_1,2025-06-16,3,14474
36005,Producto_16,Cliente_421,Sucursal_15,2024-05-09,5,1158
36006,Producto_22,Cliente_851,Sucursal_7,2025-10-21,5,4927
36007,Producto_22,Cliente_129,Sucursal_11,2025-08-03,3,4130
36008,Producto_50,Cliente_1714,Sucursal_12,2024-05-09,2,927
36009,Producto_72,Cliente_1122,Sucursal_14,2024-10-01,2,6647
36010,Producto_26,Cliente_849,Sucursal_6,2024-01-12,2,10783
36011,Producto_46,Cliente_1571,Sucursal_4,2025-06-22,4,7911
36012,Producto_85,Cliente_460,Sucursal_14,2025-01-30,2,333
36013,Producto_48,Cliente_255,Sucursal_13,2023-06-30,3,2438
36014,Producto_71,Cliente_1001,Sucursal_15,2023-01-23,2,2810
36015,Producto_49,Cliente_559,Sucursal_4,2025-05-17,2,620
36016,Producto_98,Cliente_148,Sucursal_9,2024-09-12,2,3805
36017,Producto_43,Cliente_258,Sucursal_13,2024-04-28,4,16786
36018,Producto_83,Cliente_801,Sucursal_13,2025-01-25,5,2910
36019,Producto_54,Cliente_544,Sucursal_8,2024-02-27,3,1843
36020,Producto_68,Cliente_374,Sucursal_13,2023-08-11,3,1290
36021,Producto_69,Cliente_1697,Sucursal_8,2023-11-24,4,3657
36022,Producto_1,Cliente_1151,Sucursal_5,2024-12-03,5,6244
36023,Producto_74,Cliente_1366,Sucursal_5,2025-09-18,4,7246
36024,Producto_8,Cliente_1265,Sucursal_4,2024-02-12,4,688
36025,Producto_86,Cliente_1876,Sucursal_5,2024-03-04,2,17683
36026,Producto_77,Cliente_235,Sucursal_3,2024-01-17,2,13890
36027,Producto_85,Cliente_987,Sucursal_3,2023-08-13,2,966
36028,Producto_80,Cliente_1336,Sucursal_3,2025-09-15,4,3058
36029,Producto_22,Cliente_1678,Sucursal_8,2024-12-07,2,4186
36030,Producto_71,Cliente_344,Sucursal_5,2023-11-07,1,2001
36031,Producto_100,Cliente_1281,Sucursal_6,2024-06-26,5,19801
36032,Producto_7,Cliente_420,Sucursal_6,2025-10-02,5,1368
36033,Producto_84,Cliente_1031,Sucursal_1,2023-04-03,4,1915
36034,Producto_7,Cliente_395,Sucursal_1,2023-01-14,1,1076
36035,Producto_27,Cliente_415,Sucursal_9,2023-09-12,1,4586
36036,Producto_33,Cliente_545,Sucursal_1,2023-06-09,2,8805
36037,Producto_100,Cliente_885,Sucursal_4,2024-05-22,1,10887
36038,Producto_49,Cliente_35,Sucursal_2,2024-02-21,4,1957
36039,Producto_65,Cliente_622,Sucursal_8,2025-12-11,1,1502
36040,Producto_27,Cliente_1106,Sucursal_12,2023-04-16,5,6397
36041,Producto_6,Cliente_1221,Sucursal_9,2024-01-20,2,8671
36042,Producto_3,Cliente_1119,Sucursal_12,2025-01-11,2,19964
36043,Producto_75,Cliente_1703,Sucursal_8,2025-02-24,2,240
36044,Producto_94,Cliente_855,Sucursal_8,2025-11-06,4,5079
36045,Producto_81,Cliente_74,Sucursal_6,2025-10-29,4,7056
36046,Producto_9,Cliente_350,Sucursal_8,2023-05-16,3,1263
36047,Producto_86,Cliente_128,Sucursal_6,2023-09-20,5,17883
36048,Producto_84,Cliente_1674,Sucursal_11,2024-12-30,4,542
36049,Producto_53,Cliente_453,Sucursal_6,2024-04-27,2,13910
36050,Producto_4,Cliente_1735,Sucursal_15,2025-09-12,1,6013
36051,Producto_92,Cliente_1454,Sucursal_7,2025-06-30,3,11602
36052,Producto_25,Cliente_167,Sucursal_1,2023-10-01,2,19460
36053,Producto_83,Cliente_776,Sucursal_9,2023-04-01,2,1990
36054,Producto_65,Cliente_1124,Sucursal_9,2025-07-17,4,4940
36055,Producto_32,Cliente_1405,Sucursal_7,2024-10-29,2,2324
36056,Producto_7,Cliente_1171,Sucursal_14,2024-08-16,1,859
36057,Producto_6,Cliente_117,Sucursal_15,2025-08-16,1,3744
36058,Producto_87,Cliente_1907,Sucursal_12,2025-10-22,4,5854
36059,Producto_5,Cliente_1828,Sucursal_2,2024-12-18,3,2496
36060,Producto_92,Cliente_1770,Sucursal_2,2025-09-03,2,8938
36061,Producto_74,Cliente_1136,Sucursal_6,2024-03-13,3,8700
36062,Producto_8,Cliente_1182,Sucursal_12,2025-03-07,5,1392
36063,Producto_56,Cliente_1885,Sucursal_11,2023-07-31,1,2627
36064,Producto_41,Cliente_1977,Sucursal_8,2025-02-23,5,1410
36065,Producto_37,Cliente_384,Sucursal_2,2024-02-05,1,1820
36066,Producto_80,Cliente_153,Sucursal_1,2024-10-17,2,4651
36067,Producto_29,Cliente_537,Sucursal_11,2024-08-16,2,1439
36068,Producto_2,Cliente_1130,Sucursal_8,2024-02-13,5,409
36069,Producto_83,Cliente_1384,Sucursal_8,2023-04-26,5,4447
36070,Producto_55,Cliente_154,Sucursal_11,2024-02-26,4,3930
36071,Producto_83,Cliente_23,Sucursal_12,2025-09-14,1,-100
36072,Producto_31,Cliente_1551,Sucursal_5,2025-09-27,2,1854
36073,Producto_48,Cliente_122,Sucursal_8,2025-05-28,1,2793
36074,Producto_95,Cliente_1307,Sucursal_9,2025-11-22,4,6675
36075,Producto_40,Cliente_1281,Sucursal_12,2023-03-03,4,2045
36076,Producto_28,Cliente_314,Sucursal_4,2023-12-06,5,10383
36077,Producto_8,Cliente_1938,Sucursal_12,2024-04-12,3,1514
36078,Producto_35,Cliente_818,Sucursal_6,2024-10-15,5,1751
36079,Producto_99,Cliente_226,Sucursal_2,2025-06-12,5,931
36080,Producto_96,Cliente_1094,Sucursal_3,2023-05-12,4,4140
36081,Producto_2,Cliente_745,Sucursal_7,2023-10-22,5,1401
36082,Producto_15,Cliente_1975,Sucursal_4,2023-09-22,1,1091
36083,Producto_91,Cliente_259,Sucursal_3,2024-08-27,3,914
36084,Producto_51,Cliente_464,Sucursal_10,2023-12-22,1,1714
36085,Producto_17,Cliente_93,Sucursal_15,2024-09-30,5,2581
36086,Producto_78,Cliente_70,Sucursal_4,2025-09-20,1,1098
36087,Producto_70,Cliente_386,Sucursal_6,2024-06-25,2,10853
36088,Producto_46,Cliente_577,Sucursal_14,2024-09-19,5,6825
36089,Producto_57,Cliente_1817,Sucursal_9,2024-05-09,3,912
36090,Producto_96,Cliente_1214,Sucursal_2,2025-02-25,3,3027
36091,Producto_66,Cliente_1272,Sucursal_10,2024-10-12,3,9251
36092,Producto_25,Cliente_191,Sucursal_7,2023-04-15,4,13464
36093,Producto_71,Cliente_1707,Sucursal_5,2025-05-05,3,1794
36094,Producto_95,Cliente_604,Sucursal_15,2024-08-03,3,3599
36095,Producto_65,Cliente_882,Sucursal_3,2024-06-10,5,5335
36096,Producto_34,Cliente_444,Sucursal_13,2023-11-16,4,895
36097,Producto_14,Cliente_216,Sucursal_7,2025-11-15,1,10424
36098,Producto_99,Cliente_623,Sucursal_13,2024-08-22,1,1021
36099,Producto_66,Cliente_1481,Sucursal_14,2024-10-22,4,3528
36100,Producto_25,Cliente_1453,Sucursal_14,2024-03-18,3,10208
36101,Producto_15,Cliente_1579,Sucursal_7,2025-10-11,1,2041
36102,Producto_59,Cliente_1567,Sucursal_1,2024-03-24,3,10198
36103,Producto_26,Cliente_1713,Sucursal_11,2025-08-08,4,13530
36104,Producto_77,Cliente_828,Sucursal_1,2025-10-26,5,14747
36105,Producto_61,Cliente_1103,Sucursal_3,2025-02-28,3,18825
36106,Producto_29,Cliente_1251,Sucursal_7,2023-04-30,2,1228
36107,Producto_59,Cliente_1676,Sucursal_11,2023-12-12,1,6553
36108,Producto_63,Cliente_399,Sucursal_11,2025-06-13,5,4060
36109,Producto_85,Cliente_937,Sucursal_14,2024-04-18,2,421
36110,Producto_26,Cliente_1204,Sucursal_3,2023-08-19,4,17178
36111,Producto_40,Cliente_1529,Sucursal_15,2024-05-23,4,1461
36112,Producto_88,Cliente_1175,Sucursal_5,2023-11-21,1,11582
36113,Producto_36,Cliente_1953,Sucursal_6,2025-10-29,3,464
36114,Producto_10,Cliente_393,Sucursal_11,2023-09-16,1,1127
36115,Producto_93,Cliente_426,Sucursal_8,2024-04-21,5,1141
36116,Producto_68,Cliente_1949,Sucursal_10,2025-02-06,1,1403
36117,Producto_30,Cliente_816,Sucursal_5,2024-08-19,3,9178
36118,Producto_14,Cliente_1168,Sucursal_6,2023-06-03,1,11773
36119,Producto_99,Cliente_765,Sucursal_8,2024-08-15,1,2710
36120,Producto_23,Cliente_300,Sucursal_2,2024-02-03,2,1106
36121,Producto_69,Cliente_575,Sucursal_8,2025-11-21,1,-100
36122,Producto_48,Cliente_1568,Sucursal_15,2024-01-10,3,780
36123,Producto_88,Cliente_1858,Sucursal_6,2025-04-01,5,5196
36124,Producto_42,Cliente_1835,Sucursal_7,2023-09-20,5,3869
36125,Producto_46,Cliente_1719,Sucursal_10,2023-04-23,5,3080
36126,Producto_4,Cliente_1599,Sucursal_15,2023-03-29,1,5981
36127,Producto_89,Cliente_1066,Sucursal_7,2023-04-30,3,3038
36128,Producto_86,Cliente_1466,Sucursal_3,2025-05-21,4,12175
36129,Producto_68,Cliente_1251,Sucursal_11,2023-12-12,3,343
36130,Producto_86,Cliente_976,Sucursal_13,2023-04-23,2,17097
36131,Producto_72,Cliente_1462,Sucursal_1,2024-05-06,1,3633
36132,Producto_26,Cliente_616,Sucursal_7,2025-01-17,2,12201
36133,Producto_10,Cliente_1973,Sucursal_12,2024-06-03,2,454
36134,Producto_90,Cliente_1741,Sucursal_7,2023-04-24,1,1358
36135,Producto_71,Cliente_412,Sucursal_5,2024-08-21,5,3772
36136,Producto_31,Cliente_866,Sucursal_3,2024-06-12,4,876
36137,Producto_4,Cliente_280,Sucursal_6,2025-06-24,4,6280
36138,Producto_73,Cliente_1866,Sucursal_15,2025-08-04,4,3569
36139,Producto_14,Cliente_1965,Sucursal_10,2024-12-25,5,7507
36140,Producto_87,Cliente_1004,Sucursal_6,2024-06-24,1,14510
36141,Producto_82,Cliente_776,Sucursal_10,2025-01-06,2,220
36142,Producto_2,Cliente_1750,Sucursal_11,2024-11-09,2,864
36143,Producto_67,Cliente_1471,Sucursal_7,2024-05-17,1,14692
36144,Producto_25,Cliente_1809,Sucursal_2,2025-02-19,0,5992
36145,Producto_92,Cliente_1249,Sucursal_1,2025-11-20,1,8823
36146,Producto_68,Cliente_1771,Sucursal_9,2023-05-29,2,588
36147,Producto_48,Cliente_115,Sucursal_1,2023-12-09,3,2475
36148,Producto_47,Cliente_1683,Sucursal_5,2023-12-11,3,569
36149,Producto_69,Cliente_1526,Sucursal_3,2023-08-01,5,14713
36150,Producto_20,Cliente_757,Sucursal_10,2023-10-10,5,564
36151,Producto_21,Cliente_44,Sucursal_3,2024-06-07,4,739
36152,Producto_17,Cliente_1750,Sucursal_9,2025-01-02,1,3746
36153,Producto_88,Cliente_629,Sucursal_5,2024-12-03,4,8438
36154,Producto_24,Cliente_841,Sucursal_11,2024-07-10,1,1084
36155,Producto_28,Cliente_594,Sucursal_12,2025-02-05,5,10004
36156,Producto_43,Cliente_1516,Sucursal_4,2025-06-11,2,8492
36157,Producto_23,Cliente_634,Sucursal_3,2025-11-13,3,663
36158,Producto_38,Cliente_847,Sucursal_5,2024-05-30,5,3967
36159,Producto_28,Cliente_1055,Sucursal_4,2024-03-09,3,9912
36160,Producto_17,Cliente_1506,Sucursal_4,2023-04-09,3,4254
36161,Producto_31,Cliente_191,Sucursal_9,2024-01-15,3,2510
36162,Producto_50,Cliente_1029,Sucursal_7,2025-07-06,4,657
36163,Producto_49,Cliente_1109,Sucursal_4,2025-08-19,4,1372
36164,Producto_56,Cliente_264,Sucursal_3,2025-05-14,3,3417
36165,Producto_25,Cliente_443,Sucursal_8,2025-07-31,1,18910
36166,Producto_96,Cliente_1363,Sucursal_6,2023-12-13,3,7449
36167,Producto_23,Cliente_1159,Sucursal_2,2023-03-14,5,595
36168,Producto_20,Cliente_186,Sucursal_2,2025-06-30,1,3164
36169,Producto_11,Cliente_868,Sucursal_6,2025-07-02,5,1755
36170,Producto_54,Cliente_90,Sucursal_9,2025-05-15,1,1717
36171,Producto_38,Cliente_988,Sucursal_14,2024-02-13,5,11480
36172,Producto_34,Cliente_1878,Sucursal_8,2024-09-14,3,1130
36173,Producto_64,Cliente_480,Sucursal_6,2025-12-22,1,12746
36174,Producto_17,Cliente_1090,Sucursal_5,2023-04-28,1,3361
36175,Producto_56,Cliente_392,Sucursal_8,2023-04-13,5,1196
36176,Producto_92,Cliente_1233,Sucursal_10,2024-06-26,3,12366
36177,Producto_7,Cliente_488,Sucursal_8,2023-05-07,3,1242
36178,Producto_80,Cliente_1204,Sucursal_1,2025-01-27,1,9283
36179,Producto_90,Cliente_617,Sucursal_2,2025-06-01,2,984
36180,Producto_8,Cliente_1605,Sucursal_11,2023-04-19,3,432
36181,Producto_15,Cliente_1761,Sucursal_10,2023-12-19,2,1637
36182,Producto_42,Cliente_1072,Sucursal_12,2025-02-09,4,1322
36183,Producto_86,Cliente_1272,Sucursal_10,2024-07-24,4,14307
36184,Producto_61,Cliente_136,Sucursal_7,2023-05-09,5,17429
36185,Producto_100,Cliente_515,Sucursal_13,2024-05-02,3,11783
36186,Producto_57,Cliente_494,Sucursal_11,2025-11-17,5,1990
36187,Producto_67,Cliente_266,Sucursal_7,2023-12-13,5,10892
36188,Producto_71,Cliente_334,Sucursal_1,2025-05-13,3,580
36189,Producto_93,Cliente_1337,Sucursal_1,2025-04-27,3,1539
36190,Producto_29,Cliente_1704,Sucursal_3,2023-12-07,5,4480
36191,Producto_58,Cliente_306,Sucursal_3,2025-09-04,5,7349
36192,Producto_69,Cliente_1894,Sucursal_13,2024-03-11,5,14309
36193,Producto_93,Cliente_73,Sucursal_9,2024-04-26,2,2896
36194,Producto_55,Cliente_251,Sucursal_14,2024-04-28,5,12665
36195,Producto_89,Cliente_1986,Sucursal_1,2025-05-13,4,5558
36196,Producto_9,Cliente_1490,Sucursal_2,2025-09-02,3,193
36197,Producto_70,Cliente_1094,Sucursal_7,2024-08-10,3,3175
36198,Producto_30,Cliente_1138,Sucursal_1,2024-04-04,5,9956
36199,Producto_48,Cliente_1400,Sucursal_15,2025-10-08,5,2460
36200,Producto_82,Cliente_82,Sucursal_9,2025-04-24,2,1836
36201,Producto_15,Cliente_155,Sucursal_5,2024-02-25,3,561
36202,Producto_40,Cliente_429,Sucursal_13,2025-04-04,2,938
36203,Producto_36,Cliente_51,Sucursal_8,2024-05-17,3,2518
36204,Producto_23,Cliente_1689,Sucursal_14,2023-06-03,3,656
36205,Producto_37,Cliente_1611,Sucursal_2,2025-07-11,1,1064
36206,Producto_77,Cliente_1994,Sucursal_9,2025-12-25,3,8397
36207,Producto_24,Cliente_540,Sucursal_9,2025-05-20,4,1229
36208,Producto_13,Cliente_1635,Sucursal_5,2025-06-25,5,1319
36209,Producto_89,Cliente_1161,Sucursal_2,2024-11-12,1,6735
36210,Producto_6,Cliente_728,Sucursal_6,2025-10-03,4,4984
36211,Producto_50,Cliente_1388,Sucursal_6,2025-07-11,3,114
36212,Producto_66,Cliente_542,Sucursal_3,2024-06-28,1,12163
36213,Producto_95,Cliente_1146,Sucursal_4,2025-12-20,4,12823
36214,Producto_16,Cliente_1754,Sucursal_8,2023-10-17,1,986
36215,Producto_98,Cliente_256,Sucursal_14,2023-06-28,5,3996
36216,Producto_20,Cliente_1080,Sucursal_8,2025-06-21,3,4873
36217,Producto_23,Cliente_368,Sucursal_10,2023-06-15,1,172
36218,Producto_86,Cliente_1511,Sucursal_4,2025-10-04,3,6620
36219,Producto_50,Cliente_235,Sucursal_15,2023-11-11,5,742
36220,Producto_6,Cliente_1928,Sucursal_10,2025-01-27,3,5854
36221,Producto_13,Cliente_1314,Sucursal_1,2024-04-18,5,1548
36222,Producto_9,Cliente_332,Sucursal_8,2023-01-26,5,1148
36223,Producto_8,Cliente_1077,Sucursal_4,2024-09-23,3,1616
36224,Producto_46,Cliente_1600,Sucursal_7,2025-12-18,5,1751
36225,Producto_87,Cliente_355,Sucursal_12,2024-11-19,2,14847
36226,Producto_4,,Sucursal_3,2024-02-16,5,2396
36227,Producto_6,Cliente_1536,Sucursal_3,2025-06-26,1,12040
36228,Producto_86,Cliente_144,Sucursal_3,2023-03-16,3,17141
36229,Producto_27,Cliente_1628,Sucursal_5,2024-10-06,2,1017
36230,Producto_15,Cliente_1217,Sucursal_11,2025-08-17,1,2818
36231,Producto_8,Cliente_1226,Sucursal_2,2024-11-13,1,287
36232,Producto_35,Cliente_1369,Sucursal_2,2025-08-02,1,2682
36233,Producto_71,Cliente_110,Sucursal_8,2024-06-27,3,1293
36234,Producto_88,Cliente_1058,Sucursal_8,2023-08-28,4,5617
36235,Producto_3,Cliente_1319,Sucursal_5,2024-01-10,4,9013
36236,Producto_88,Cliente_307,Sucursal_3,2024-05-22,5,5831
36237,Producto_41,Cliente_126,Sucursal_6,2025-06-29,1,589
36238,Producto_47,Cliente_1170,Sucursal_3,2024-10-08,1,722
36239,Producto_89,Cliente_1300,Sucursal_10,2023-08-24,1,5293
36240,Producto_22,Cliente_1967,Sucursal_13,2024-07-06,5,3938
36241,Producto_12,Cliente_636,Sucursal_7,2024-01-26,3,5868
36242,Producto_80,Cliente_1182,Sucursal_1,2024-10-09,3,5946
36243,Producto_47,Cliente_345,Sucursal_8,2023-09-01,1,1366
36244,Producto_63,Cliente_812,Sucursal_1,2025-06-04,4,7612
36245,Producto_24,Cliente_211,Sucursal_12,2025-10-14,3,2346
36246,Producto_41,Cliente_339,Sucursal_14,2024-12-27,2,1021
36247,Producto_53,Cliente_1352,Sucursal_8,2023-11-23,0,3776
36248,Producto_40,Cliente_1263,Sucursal_11,2023-06-01,4,1836
36249,Producto_34,Cliente_814,Sucursal_4,2024-10-13,4,1971
36250,Producto_39,Cliente_1668,Sucursal_15,2024-11-05,1,1599
36251,Producto_61,Cliente_1258,Sucursal_3,2023-11-09,2,16647
36252,Producto_86,Cliente_775,Sucursal_15,2023-11-20,5,19166
36253,Producto_11,Cliente_1567,Sucursal_12,2023-10-22,4,562
36254,Producto_47,Cliente_1223,Sucursal_14,2025-12-20,5,1029
36255,Producto_63,Cliente_444,Sucursal_14,2024-02-15,5,4242
36256,Producto_16,Cliente_1597,Sucursal_6,2024-10-23,2,1348
36257,Producto_11,Cliente_380,Sucursal_8,2024-09-30,1,1357
36258,Producto_55,Cliente_761,Sucursal_7,2025-04-08,4,14513
36259,Producto_36,Cliente_66,Sucursal_14,2025-11-20,2,2632
36260,Producto_36,Cliente_505,Sucursal_14,2023-02-25,5,2218
36261,Producto_75,Cliente_1588,Sucursal_9,2024-03-28,1,1401
36262,Producto_93,Cliente_1030,Sucursal_7,2024-03-11,4,1450
36263,Producto_83,Cliente_844,Sucursal_15,2023-01-21,2,2127
36264,Producto_66,Cliente_1047,Sucursal_11,2025-06-19,5,14476
36265,Producto_68,Cliente_1230,Sucursal_11,2024-09-28,5,997
36266,Producto_62,Cliente_1639,Sucursal_10,2023-01-22,3,8908
36267,Producto_81,Cliente_1408,Sucursal_2,2024-01-22,4,2988
36268,Producto_36,Cliente_1443,Sucursal_4,2025-02-02,4,1817
36269,Producto_93,Cliente_1528,Sucursal_14,2024-08-05,2,1525
36270,Producto_71,Cliente_852,Sucursal_14,2023-05-17,3,1430
36271,Producto_73,Cliente_1146,Sucursal_9,2023-11-01,1,3973
36272,Producto_15,Cliente_217,Sucursal_14,2025-05-24,5,1262
36273,Producto_1,Cliente_507,Sucursal_9,2023-02-10,5,3296
36274,Producto_88,Cliente_1229,Sucursal_8,2023-11-24,4,12766
36275,Producto_74,Cliente_152,Sucursal_12,2023-11-23,1,6658
36276,Producto_87,Cliente_847,Sucursal_12,2023-12-03,4,13434
36277,Producto_39,Cliente_1735,Sucursal_10,2024-10-31,1,1696
36278,Producto_18,Cliente_671,Sucursal_12,2023-10-29,1,2742
36279,Producto_62,Cliente_1532,Sucursal_10,2023-02-25,3,5354
36280,Producto_35,Cliente_1655,Sucursal_8,2023-12-30,5,2616
36281,Producto_66,Cliente_982,Sucursal_11,2025-02-06,1,13478
36282,Producto_45,Cliente_1174,Sucursal_6,2025-09-04,2,1215
36283,Producto_55,Cliente_1732,Sucursal_5,2024-03-19,3,7330
36284,Producto_100,Cliente_703,Sucursal_11,2024-12-08,2,19768
36285,Producto_14,Cliente_986,Sucursal_10,2024-02-03,4,8082
36286,Producto_6,Cliente_57,Sucursal_2,2024-04-20,2,7681
36287,Producto_49,Cliente_1700,Sucursal_13,2023-01-28,4,426
36288,Producto_79,Cliente_1123,Sucursal_7,2024-03-11,5,7806
36289,Producto_89,Cliente_273,Sucursal_12,2023-07-27,4,4047
36290,Producto_97,Cliente_239,Sucursal_8,2024-10-05,3,16358
36291,Producto_59,Cliente_725,Sucursal_1,2023-11-15,2,17842
36292,Producto_40,Cliente_1840,Sucursal_8,2025-01-09,2,2728
36293,Producto_26,Cliente_423,Sucursal_15,2024-07-09,5,13769
36294,Producto_7,Cliente_1874,Sucursal_6,2025-11-15,2,537
36295,Producto_74,Cliente_93,Sucursal_12,2024-10-10,5,3460
36296,Producto_51,Cliente_1137,Sucursal_3,2025-11-25,4,1593
36297,Producto_96,Cliente_947,Sucursal_9,2023-11-08,2,7364
36298,Producto_19,Cliente_420,Sucursal_8,2023-07-16,5,1142
36299,Producto_58,Cliente_1104,Sucursal_10,2025-11-18,5,13134
36300,Producto_12,Cliente_1692,Sucursal_12,2023-02-19,2,8035
36301,Producto_32,Cliente_599,Sucursal_12,2023-09-23,5,3905
36302,Producto_66,Cliente_72,Sucursal_3,2024-10-07,3,13776
36303,Producto_50,Cliente_1718,Sucursal_3,2023-11-14,5,646
36304,Producto_3,Cliente_726,Sucursal_1,2025-07-09,2,15670
36305,Producto_31,Cliente_276,Sucursal_15,2025-12-12,4,2821
36306,Producto_89,Cliente_987,Sucursal_8,2023-07-20,2,1038
36307,Producto_6,Cliente_656,Sucursal_12,2025-08-16,2,3607
36308,Producto_61,Cliente_350,Sucursal_10,2024-11-05,5,11533
36309,Producto_77,Cliente_1964,Sucursal_14,2023-07-14,5,9744
36310,Producto_76,Cliente_1251,Sucursal_2,2024-06-27,1,1521
36311,Producto_4,Cliente_875,Sucursal_10,2024-01-04,4,-100
36312,Producto_84,Cliente_94,Sucursal_5,2024-01-28,4,754
36313,Producto_47,Cliente_891,Sucursal_11,2024-11-22,5,815
36314,Producto_18,Cliente_1800,Sucursal_15,2023-12-25,4,789
36315,Producto_17,Cliente_1746,Sucursal_12,2023-06-23,4,681
36316,Producto_100,Cliente_1490,Sucursal_13,2024-11-14,5,6020
36317,Producto_63,Cliente_177,Sucursal_14,2024-01-09,5,7120
36318,Producto_90,Cliente_113,Sucursal_7,2024-09-12,1,1310
36319,Producto_38,Cliente_1414,Sucursal_11,2023-05-31,4,9604
36320,Producto_12,Cliente_1312,Sucursal_8,2024-06-29,3,4483
36321,Producto_52,Cliente_246,Sucursal_6,2025-06-23,2,10750
36322,Producto_78,Cliente_194,Sucursal_11,2023-10-02,4,1706
36323,Producto_21,Cliente_17,Sucursal_12,2024-03-06,4,1713
36324,Producto_64,Cliente_1726,Sucursal_7,2023-10-08,4,11739
36325,Producto_40,Cliente_55,Sucursal_10,2023-07-19,2,2176
36326,Producto_36,Cliente_411,Sucursal_4,2023-01-05,2,313
36327,Producto_87,Cliente_1212,Sucursal_8,2023-05-06,1,7345
